date,Kjelavatn,Staavatn,Langesae,Foersvatn,Venemo,Botnedalsvatn,Bitdalsvatn,Vaamarvatn,Langeidvatn,Totak,Songavatn,Vinjevatn,Bandak,Bordalsvatn,Byrtevatn,Hyljelihyl,Vatjern
2023-05-13 00:00:00+00:00,6.825,7.872,56.77,29.265,11.587,7.168,15.009,0.362,5.824,45.203,52.731,6.737,152.056,45.767,28.11,0.13,0.15
2023-05-14 00:00:00+00:00,7.31,8.794,56.974,30.124,11.817,8.16,15.225,0.432,7.062,54.032,52.799,5.83,152.056,45.956,29.906,0.13,0.15
2023-05-15 00:00:00+00:00,7.873,9.869,57.177,30.937,12.115,9.936,15.603,0.496,7.933,62.155,53.341,5.376,152.548,46.57,31.701,0.13,0.15
2023-05-16 00:00:00+00:00,8.435,11.098,57.381,31.728,12.327,11.896,16.008,0.564,8.575,70.63,54.29,5.409,152.548,47.656,33.068,0.13,0.15
2023-05-17 00:00:00+00:00,8.862,12.48,57.584,32.474,12.221,13.101,16.197,0.868,8.85,76.987,54.968,6.315,151.072,48.742,33.966,0.13,0.15
2023-05-18 00:00:00+00:00,9.076,13.786,57.754,33.175,11.96,13.965,16.197,1.438,8.805,81.225,55.171,5.959,147.627,49.734,34.786,0.13,0.15
2023-05-19 00:00:00+00:00,9.328,15.091,57.957,33.875,11.941,15.339,16.494,2.04,8.896,85.816,55.578,6.737,145.167,51.009,35.879,0.13,0.15
2023-05-20 00:00:00+00:00,9.884,16.589,58.195,34.576,12.271,17.207,17.169,2.979,9.263,92.879,56.459,7.935,145.167,52.521,37.323,0.13,0.15
2023-05-21 00:00:00+00:00,10.61,18.086,58.466,35.344,12.712,19.245,18.06,4.117,9.905,101.354,57.679,7.514,142.214,54.268,39.044,0.13,0.15
2023-05-22 00:00:00+00:00,11.569,19.853,58.873,36.226,13.346,21.901,19.383,5.491,10.96,111.596,59.644,6.931,140.738,56.582,41.348,0.13,0.15
2023-05-23 00:00:00+00:00,12.716,21.811,59.314,37.22,13.986,24.649,20.922,6.764,11.923,121.131,63.831,7.741,143.198,59.322,43.561,0.13,0.15
2023-05-24 00:00:00+00:00,13.698,23.616,59.755,38.214,14.279,26.64,22.083,7.785,12.381,128.547,68.707,8.259,145.659,62.014,45.051,0.13,0.15
2023-05-25 00:00:00+00:00,14.507,25.075,60.128,39.164,14.291,27.968,22.866,8.791,12.611,135.963,72.639,7.805,147.135,64.564,45.999,0.13,0.15
2023-05-26 00:00:00+00:00,14.974,26.266,60.433,40.203,14.142,29.108,23.379,9.588,12.702,141.613,76.099,8.162,145.167,66.973,46.767,0.13,0.15
2023-05-27 00:00:00+00:00,15.358,27.418,60.738,41.333,13.999,30.772,23.865,10.212,12.886,146.204,79.245,7.773,143.198,69.24,47.67,0.13,0.15
2023-05-28 00:00:00+00:00,16.017,28.493,61.077,42.305,13.887,32.282,24.27,10.905,12.978,151.148,82.076,6.866,141.23,71.082,48.574,0.13,0.15
2023-05-29 00:00:00+00:00,16.401,29.453,61.383,43.345,13.794,33.741,24.729,11.183,13.023,153.267,85.851,7.093,138.769,73.208,49.432,0.13,0.15
2023-05-30 00:00:00+00:00,16.758,30.797,61.79,44.61,13.893,36.173,25.647,11.252,13.344,153.621,92.457,7.838,137.785,76.136,50.832,0.13,0.15
2023-05-31 00:00:00+00:00,17.417,32.333,62.23,45.831,14.105,38.759,26.889,11.495,13.757,155.386,100.636,7.741,138.277,79.206,52.232,0.13,0.15
2023-06-01 00:00:00+00:00,17.664,33.6,62.637,46.599,14.44,40.551,27.861,11.668,14.124,156.799,108.028,6.769,138.277,82.134,53.135,0.13,0.15
2023-06-02 00:00:00+00:00,17.719,34.56,62.977,46.712,15.018,41.959,28.725,11.772,14.537,157.505,114.949,6.38,138.769,84.779,53.903,0.13,0.15
2023-06-03 00:00:00+00:00,18.817,35.021,63.316,46.644,15.516,43.469,29.929,11.98,15.041,158.918,121.87,7.287,138.769,87.141,54.761,0.13,0.15
2023-06-04 00:00:00+00:00,20.8,35.059,63.689,46.305,16.175,45.184,31.933,12.257,15.546,161.037,128.947,7.676,136.309,89.455,56.071,0.13,0.15
2023-06-05 00:00:00+00:00,22.63,35.213,64.062,45.74,17.02,46.976,34.087,12.361,15.958,161.743,136.183,7.287,133.356,92.006,57.696,0.13,0.15
2023-06-06 00:00:00+00:00,24.22,35.251,64.469,45.356,17.642,48.615,36.015,12.465,16.279,162.449,143.418,6.283,134.341,94.603,58.871,0.13,0.15
2023-06-07 00:00:00+00:00,25.882,35.098,64.842,45.107,18.114,50.1,37.754,12.604,16.509,163.509,150.181,5.732,134.833,97.106,59.638,0.13,0.15
2023-06-08 00:00:00+00:00,27.697,34.906,65.249,44.904,18.481,51.482,39.455,12.708,16.692,164.215,156.787,6.575,135.325,99.421,60.406,0.13,0.15
2023-06-09 00:00:00+00:00,29.578,34.982,65.656,45.401,18.419,52.762,41.118,13.089,17.013,167.04,163.393,7.028,134.833,101.546,61.039,0.13,0.15
2023-06-10 00:00:00+00:00,31.393,35.482,66.097,46.554,17.865,53.965,42.668,13.679,17.38,171.278,169.999,7.255,133.356,103.577,61.716,0.13,0.15
2023-06-11 00:00:00+00:00,32.607,36.25,66.537,47.074,17.722,54.663,44.18,14.268,17.747,175.516,178.804,7.028,133.356,105.844,62.348,0.13,0.15
2023-06-12 00:00:00+00:00,33.232,37.478,67.012,46.983,18.058,54.818,45.73,14.753,18.022,179.047,187.608,6.51,132.372,108.3,62.935,0.13,0.15
2023-06-13 00:00:00+00:00,33.6,39.206,67.521,46.893,18.369,54.87,47.393,15.204,18.297,182.226,196.852,6.283,132.372,111.04,63.613,0.13,0.15
2023-06-14 00:00:00+00:00,33.783,41.05,68.097,46.961,18.667,54.896,48.98,15.655,18.618,185.404,206.096,5.765,132.372,114.015,64.2,0.13,0.15
2023-06-15 00:00:00+00:00,33.93,42.778,68.64,47.187,18.916,54.766,50.417,16.001,18.893,187.876,214.9,5.441,132.372,117.085,64.787,0.13,0.15
2023-06-16 00:00:00+00:00,34.629,44.352,69.149,47.141,19.102,54.715,51.589,16.348,19.077,190.348,223.044,6.348,132.372,119.636,65.329,0.13,0.15
2023-06-17 00:00:00+00:00,35.878,45.888,69.623,46.78,19.208,54.792,52.571,16.625,19.26,192.467,230.307,7.481,133.356,121.572,65.826,0.13,0.15
2023-06-18 00:00:00+00:00,37.716,47.078,70.098,46.441,19.283,54.844,53.63,16.903,19.443,194.586,237.79,7.32,133.356,123.65,66.413,0.13,0.15
2023-06-19 00:00:00+00:00,41.377,47.578,70.641,46.192,19.364,54.948,54.915,17.319,19.627,197.411,245.934,7.06,134.341,126.201,67.181,0.13,0.15
2023-06-20 00:00:00+00:00,46.018,47.386,71.183,46.26,19.438,54.922,56.049,17.7,19.856,200.236,254.078,7.093,134.833,128.987,67.903,0.13,0.15
2023-06-21 00:00:00+00:00,49.741,47.232,71.658,46.622,19.469,54.844,57.07,18.07,20.04,202.708,261.341,6.931,137.293,131.774,68.445,0.13,0.15
2023-06-22 00:00:00+00:00,52.355,47.309,72.099,47.051,19.469,54.741,57.826,18.476,20.131,205.534,267.724,6.737,137.293,134.466,68.852,0.13,0.15
2023-06-23 00:00:00+00:00,53.932,47.309,72.438,47.39,19.438,54.585,58.317,18.883,20.177,208.359,273.006,7.06,135.325,136.497,69.032,0.13,0.15
2023-06-24 00:00:00+00:00,55.011,47.347,72.743,47.752,19.37,54.481,58.695,19.252,20.269,210.831,277.408,7.352,135.325,137.914,69.213,0.13,0.15
2023-06-25 00:00:00+00:00,56.582,47.501,73.083,48.136,19.289,54.559,59.111,19.585,20.452,212.95,282.03,7.158,134.833,139.378,69.529,0.13,0.15
2023-06-26 00:00:00+00:00,58.652,47.539,73.456,48.452,19.245,54.637,59.678,19.991,20.59,215.775,286.873,7.125,134.833,141.126,69.8,0.13,0.15
2023-06-27 00:00:00+00:00,60.308,47.462,73.625,48.746,19.245,54.533,60.094,20.25,20.636,217.541,291.275,6.963,132.864,142.542,69.89,0.13,0.15
2023-06-28 00:00:00+00:00,61.596,47.501,73.591,49.198,19.258,54.455,60.472,20.324,20.636,217.894,295.236,6.542,132.372,143.582,69.936,0.13,0.15
2023-06-29 00:00:00+00:00,62.7,47.578,73.49,49.808,19.27,54.429,61.001,20.324,20.59,217.894,298.978,6.38,133.356,144.621,69.981,0.13,0.15
2023-06-30 00:00:00+00:00,63.758,47.462,73.32,50.509,19.221,54.352,61.379,20.361,20.59,218.247,302.28,6.575,135.817,145.376,69.981,0.13,0.15
2023-07-01 00:00:00+00:00,65.475,47.386,73.218,52.249,18.475,54.352,61.87,20.878,20.727,221.779,306.241,6.704,136.309,145.896,70.071,0.13,0.15
2023-07-02 00:00:00+00:00,67.09,47.347,73.083,55.074,17.163,54.429,62.588,21.543,20.957,226.37,310.864,6.996,134.833,146.557,70.252,0.13,0.15
2023-07-03 00:00:00+00:00,67.755,47.309,72.913,59.214,16.063,54.403,63.118,22.024,21.094,229.548,314.385,7.838,135.817,147.36,70.342,0.13,0.15
2023-07-04 00:00:00+00:00,68.087,47.347,72.71,62.917,15.13,54.3,63.382,22.283,21.094,231.314,317.246,7.935,134.341,147.785,70.297,0.13,0.15
2023-07-05 00:00:00+00:00,68.135,47.501,72.506,66.126,14.496,54.222,63.571,22.393,21.094,232.02,319.668,7.611,134.341,148.163,70.116,0.13,0.15
2023-07-06 00:00:00+00:00,67.85,47.616,72.269,69.511,13.962,54.119,63.76,22.393,21.048,232.02,321.869,6.931,134.341,148.588,69.936,0.13,0.15
2023-07-07 00:00:00+00:00,67.517,47.693,72.031,72.791,13.576,53.991,63.874,22.246,20.957,230.961,323.849,6.445,134.341,148.966,69.665,0.13,0.15
2023-07-08 00:00:00+00:00,67.233,47.731,71.76,74.801,13.788,53.863,63.911,21.987,20.911,229.195,325.61,6.607,135.817,149.344,69.394,0.13,0.15
2023-07-09 00:00:00+00:00,67.28,47.808,71.557,76.352,14.074,53.76,63.987,21.617,20.957,226.723,327.591,5.732,135.817,149.958,69.213,0.13,0.15
2023-07-10 00:00:00+00:00,67.992,47.808,71.387,77.974,14.216,53.965,64.176,21.248,21.003,224.251,330.232,5.732,136.309,150.808,69.168,0.13,0.15
2023-07-11 00:00:00+00:00,69.655,47.616,71.251,80.055,14.173,54.377,64.592,20.915,21.094,222.132,333.534,7.028,138.769,152.178,69.439,0.13,0.15
2023-07-12 00:00:00+00:00,71.032,47.386,71.082,82.065,14.223,54.481,65.045,20.73,21.14,220.719,337.055,7.32,135.817,153.689,69.619,0.13,0.15
2023-07-13 00:00:00+00:00,71.127,47.309,70.878,82.805,14.764,54.3,65.272,20.583,21.186,219.66,339.476,6.542,135.325,154.775,69.574,0.13,0.15
2023-07-14 00:00:00+00:00,71.08,47.424,70.641,84.498,14.652,54.559,65.537,20.657,21.278,220.366,341.678,6.153,135.325,155.625,70.116,0.13,0.15
2023-07-15 00:00:00+00:00,72.172,47.539,70.505,87.672,13.844,54.974,66.293,21.137,21.461,223.544,345.199,7.481,136.309,156.901,71.968,0.13,0.15
2023-07-16 00:00:00+00:00,74.65,47.731,70.539,90.881,13.421,54.87,67.58,21.654,21.736,227.076,350.702,8.097,134.833,159.404,73.82,0.13,0.15
2023-07-17 00:00:00+00:00,76.05,47.578,70.573,94.019,13.701,54.507,68.674,22.024,21.966,229.548,355.984,7.741,136.309,162.19,74.587,0.13,0.15
2023-07-18 00:00:00+00:00,75.1,47.232,70.403,96.029,14.782,54.248,69.15,22.024,22.057,229.548,359.285,7.222,136.309,164.032,74.633,0.13,0.15
2023-07-19 00:00:00+00:00,73.93,47.194,70.166,97.087,15.802,54.119,69.34,21.765,22.057,227.782,361.486,6.542,135.817,165.119,74.497,0.13,0.15
2023-07-20 00:00:00+00:00,73.218,47.117,69.895,97.404,16.349,53.863,69.388,21.507,21.966,226.016,363.247,6.38,137.785,165.874,74.316,0.13,0.15
2023-07-21 00:00:00+00:00,72.505,47.155,69.623,97.298,16.616,53.581,69.483,21.211,21.966,223.898,364.788,6.089,135.817,166.536,74.091,0.13,0.15
2023-07-22 00:00:00+00:00,71.84,47.27,69.386,97.616,16.579,53.274,69.673,20.989,22.011,222.485,366.769,5.927,138.277,167.244,74.045,0.13,0.15
2023-07-23 00:00:00+00:00,71.175,47.309,69.081,98.109,16.448,52.89,69.816,20.767,21.966,221.072,368.53,5.959,138.277,167.905,74.0,0.13,0.15
2023-07-24 00:00:00+00:00,70.653,47.386,68.843,98.603,16.274,52.506,69.863,20.472,21.92,218.953,370.07,5.927,135.325,168.378,73.684,0.13,0.15
2023-07-25 00:00:00+00:00,70.178,47.462,68.572,98.744,16.262,52.148,69.958,20.509,21.874,219.307,371.831,5.894,134.341,168.803,73.323,0.13,0.15
2023-07-26 00:00:00+00:00,69.513,47.462,68.267,98.497,16.461,51.738,69.958,20.583,21.782,219.66,373.372,6.218,129.912,169.228,72.961,0.13,0.15
2023-07-27 00:00:00+00:00,68.705,47.386,67.928,98.18,16.647,51.277,69.958,20.361,21.69,218.247,374.472,6.801,126.467,169.558,72.645,0.13,0.15
2023-07-28 00:00:00+00:00,67.945,47.27,67.623,98.004,16.684,50.842,69.911,20.102,21.599,216.481,375.573,7.546,130.404,169.653,72.284,0.13,0.15
2023-07-29 00:00:00+00:00,67.28,47.309,67.283,98.321,16.442,50.458,69.863,20.102,21.599,216.481,376.673,7.935,130.896,169.747,71.968,0.13,0.15
2023-07-30 00:00:00+00:00,66.52,47.347,66.978,98.427,16.342,50.074,69.816,20.324,21.553,217.894,377.554,7.676,132.372,169.889,71.697,0.13,0.15
2023-07-31 00:00:00+00:00,65.57,47.347,66.673,98.18,16.461,49.613,69.768,20.398,21.415,218.6,378.654,7.158,129.912,169.984,71.336,0.13,0.15
2023-08-01 00:00:00+00:00,64.77,47.386,66.368,98.039,16.504,49.178,69.72,20.472,21.278,218.953,379.755,6.542,130.404,170.172,70.974,0.13,0.15
2023-08-02 00:00:00+00:00,64.402,47.347,65.961,98.392,16.218,48.794,69.72,20.583,21.232,219.66,380.855,6.477,130.896,170.22,70.749,0.13,0.15
2023-08-03 00:00:00+00:00,64.172,47.347,65.554,98.885,15.845,48.384,69.72,20.73,21.232,220.719,382.176,6.866,130.896,170.125,70.478,0.13,0.15
2023-08-04 00:00:00+00:00,63.804,47.27,65.249,98.533,15.951,47.924,69.673,20.878,21.186,221.779,383.056,7.028,128.928,170.031,70.207,0.13,0.15
2023-08-05 00:00:00+00:00,63.85,47.232,64.876,98.568,15.708,47.54,69.673,20.841,21.232,221.425,383.937,6.996,129.912,169.795,69.936,0.13,0.15
2023-08-06 00:00:00+00:00,64.08,47.27,64.604,100.155,14.732,47.565,69.911,20.878,21.369,221.779,385.698,5.052,130.896,169.606,69.71,0.13,0.15
2023-08-07 00:00:00+00:00,64.172,47.578,64.401,102.658,13.912,48.231,70.814,21.285,21.874,224.604,389.439,3.078,134.341,170.172,70.026,0.13,0.15
2023-08-08 00:00:00+00:00,64.816,47.616,64.231,105.162,13.551,49.127,72.003,21.728,22.378,227.429,394.517,4.372,132.864,171.259,70.613,0.13,0.15
2023-08-09 00:00:00+00:00,65.38,47.386,64.096,106.714,13.626,49.588,72.716,21.913,22.608,228.842,398.94,6.121,130.404,172.251,70.794,0.13,0.15
2023-08-10 00:00:00+00:00,64.954,47.309,64.13,106.714,14.204,49.562,73.049,21.802,22.608,228.135,401.705,6.769,128.436,172.959,70.658,0.13,0.15
2023-08-11 00:00:00+00:00,63.896,47.347,64.197,106.573,14.515,49.357,73.192,21.47,22.608,225.663,404.193,7.352,128.436,173.242,70.432,0.13,0.15
2023-08-12 00:00:00+00:00,62.746,47.501,64.265,107.243,14.204,49.127,73.287,21.137,22.562,223.544,406.681,6.477,131.88,173.337,70.161,0.13,0.15
2023-08-13 00:00:00+00:00,61.872,47.578,64.333,108.547,13.595,48.948,73.43,21.137,22.608,223.544,409.169,3.387,132.864,173.431,70.071,0.13,0.15
2023-08-14 00:00:00+00:00,63.39,47.731,64.706,110.452,13.495,49.562,74.856,21.617,23.112,226.723,414.974,2.673,134.833,174.376,71.065,0.13,0.15
2023-08-15 00:00:00+00:00,65.76,47.654,65.147,112.391,14.558,50.765,76.901,22.246,23.8,230.961,423.544,3.886,135.817,175.604,72.465,0.13,0.15
2023-08-16 00:00:00+00:00,66.045,47.386,65.35,113.907,15.702,51.328,77.9,22.393,24.121,232.02,429.349,4.178,140.246,176.36,72.916,0.13,0.15
2023-08-17 00:00:00+00:00,65.76,47.194,65.486,114.401,16.081,51.38,78.28,22.246,24.167,230.961,432.943,4.178,141.23,176.785,72.916,0.13,0.15
2023-08-18 00:00:00+00:00,66.282,47.155,65.588,114.613,15.572,51.687,78.566,22.024,24.167,229.548,436.26,4.113,140.738,176.879,73.187,0.13,0.15
2023-08-19 00:00:00+00:00,67.422,47.155,65.723,114.472,15.068,52.48,78.994,21.913,24.258,228.842,439.578,3.34,138.769,176.879,74.0,0.13,0.15
2023-08-20 00:00:00+00:00,68.325,47.155,65.859,112.779,15.503,53.069,79.374,21.987,24.213,229.195,442.895,2.435,138.277,176.832,74.723,0.13,0.15
2023-08-21 00:00:00+00:00,68.325,47.155,65.927,110.769,16.15,53.018,79.612,22.098,24.167,229.901,445.66,2.15,141.23,176.738,74.858,0.13,0.15
2023-08-22 00:00:00+00:00,67.422,47.232,66.029,109.217,16.604,52.736,79.755,21.987,24.075,229.195,447.871,2.983,138.277,176.832,74.813,0.13,0.15
2023-08-23 00:00:00+00:00,66.14,47.347,66.097,107.842,16.921,52.378,79.802,21.728,23.983,227.429,449.53,4.793,137.293,176.926,74.633,0.13,0.15
2023-08-24 00:00:00+00:00,65.19,47.424,66.164,106.608,17.175,52.122,79.945,21.396,24.029,225.31,451.465,6.251,134.341,177.021,74.497,0.13,0.15
2023-08-25 00:00:00+00:00,65.523,47.501,66.3,105.092,17.399,52.122,80.135,21.026,24.121,222.838,453.953,6.477,134.341,176.832,74.723,0.13,0.15
2023-08-26 00:00:00+00:00,66.71,47.539,66.47,103.258,17.666,52.301,80.516,20.989,24.213,222.485,457.27,6.283,135.325,176.407,74.994,0.13,0.15
2023-08-27 00:00:00+00:00,67.233,47.578,66.605,101.777,17.971,52.48,80.944,21.211,24.304,223.898,461.14,6.186,136.309,176.124,75.039,0.13,0.15
2023-08-28 00:00:00+00:00,66.615,47.501,66.707,101.142,18.008,52.48,81.229,21.211,24.304,223.898,463.905,6.315,136.309,175.935,74.903,0.13,0.15
2023-08-29 00:00:00+00:00,65.57,47.462,66.775,100.578,18.015,52.199,81.419,20.915,24.258,222.132,466.393,6.445,135.817,175.793,74.723,0.13,0.15
2023-08-30 00:00:00+00:00,64.448,47.386,66.809,99.485,18.189,51.84,81.562,20.657,24.213,220.366,468.328,6.121,135.325,175.746,74.452,0.13,0.15
2023-08-31 00:00:00+00:00,63.298,47.27,66.877,98.356,18.307,51.456,81.657,20.361,24.121,218.247,469.987,6.575,134.341,175.604,74.181,0.13,0.15
2023-09-01 00:00:00+00:00,62.01,47.27,66.91,97.263,18.375,50.996,81.704,19.88,24.029,215.069,471.369,7.384,133.356,175.321,73.865,0.13,0.15
2023-09-02 00:00:00+00:00,61.182,47.232,66.978,96.064,18.356,50.586,81.8,19.474,23.983,212.244,472.475,7.352,132.864,174.801,73.503,0.13,0.15
2023-09-03 00:00:00+00:00,60.722,47.27,67.012,94.901,18.257,50.151,81.847,19.215,23.892,210.478,473.58,7.158,133.356,174.187,73.187,0.13,0.15
2023-09-04 00:00:00+00:00,59.802,47.27,67.08,93.913,18.214,49.639,81.847,19.067,23.8,209.418,474.41,7.222,136.801,173.715,72.826,0.13,0.15
2023-09-05 00:00:00+00:00,58.468,47.27,67.08,92.961,18.245,49.152,81.895,18.957,23.662,208.712,475.239,6.898,135.817,173.29,72.51,0.13,0.15
2023-09-06 00:00:00+00:00,56.95,47.309,67.114,92.009,18.263,48.666,81.942,18.846,23.525,208.006,476.068,6.672,134.341,172.865,72.194,0.13,0.15
2023-09-07 00:00:00+00:00,55.468,47.309,67.148,91.092,18.276,48.103,81.942,18.735,23.433,207.299,476.898,7.06,132.372,172.44,71.832,0.13,0.15
2023-09-08 00:00:00+00:00,54.43,47.347,67.182,89.893,18.282,47.565,81.99,18.476,23.341,205.534,477.727,7.579,129.912,171.826,71.471,0.13,0.15
2023-09-09 00:00:00+00:00,54.223,47.386,67.182,88.201,18.276,47.002,82.037,18.365,23.204,204.827,478.556,7.773,130.404,170.928,71.155,0.13,0.15
2023-09-10 00:00:00+00:00,55.136,47.616,67.419,86.543,18.301,46.49,82.323,18.439,23.295,205.181,480.768,7.125,129.912,170.172,70.929,0.13,0.15
2023-09-11 00:00:00+00:00,57.41,47.578,67.758,84.992,18.338,46.106,82.893,18.439,23.525,205.181,484.362,6.996,128.928,169.511,70.703,0.13,0.15
2023-09-12 00:00:00+00:00,59.112,47.309,67.928,83.264,18.363,45.696,83.369,18.365,23.571,204.827,486.85,7.287,129.912,168.661,70.387,0.13,0.15
2023-09-13 00:00:00+00:00,59.526,47.309,68.03,81.536,18.394,45.21,83.607,18.328,23.525,204.474,488.232,7.028,128.928,167.716,70.071,0.13,0.15
2023-09-14 00:00:00+00:00,59.158,47.386,68.131,80.689,18.419,44.724,83.892,18.291,23.525,204.121,489.891,7.06,130.404,167.15,69.755,0.13,0.15
2023-09-15 00:00:00+00:00,58.652,47.424,68.335,81.113,18.444,44.416,84.368,18.291,23.662,204.121,491.826,7.222,131.88,167.102,69.574,0.13,0.15
2023-09-16 00:00:00+00:00,58.468,47.27,68.504,81.853,18.475,44.212,84.938,18.365,23.8,204.827,494.037,7.222,130.896,167.102,69.394,0.13,0.15
2023-09-17 00:00:00+00:00,58.56,47.309,68.708,83.087,18.499,45.364,85.794,18.735,24.075,207.299,496.249,6.834,129.912,167.055,70.026,0.13,0.15
2023-09-18 00:00:00+00:00,60.308,47.347,69.081,85.203,18.524,48.103,87.554,19.437,24.625,211.89,500.396,6.575,130.404,167.433,71.968,0.13,0.15
2023-09-19 00:00:00+00:00,62.608,47.462,69.556,87.636,18.555,50.253,89.266,19.77,25.13,214.362,505.924,5.862,138.769,168.472,73.639,0.13,0.15
2023-09-20 00:00:00+00:00,65.428,47.616,70.302,90.528,18.848,52.173,91.358,20.102,25.818,216.481,516.153,5.57,149.595,170.881,75.491,0.13,0.15
2023-09-21 00:00:00+00:00,67.138,47.424,70.912,92.855,19.295,53.914,93.356,20.767,26.46,221.072,526.658,6.38,153.532,173.431,77.212,0.13,0.15
2023-09-22 00:00:00+00:00,66.425,47.232,71.15,93.032,19.55,54.377,94.212,21.248,26.735,224.251,531.081,7.125,156.485,174.187,77.577,0.13,0.15
2023-09-23 00:00:00+00:00,65.665,47.194,71.319,92.009,19.662,54.144,94.592,21.47,26.918,225.663,533.845,7.352,152.548,174.187,77.395,0.13,0.15
2023-09-24 00:00:00+00:00,66.235,47.347,71.455,91.127,19.736,54.144,94.972,21.765,27.102,227.782,536.886,6.769,147.135,174.329,77.212,0.13,0.15
2023-09-25 00:00:00+00:00,67.612,47.309,71.59,90.034,19.792,54.042,95.305,22.024,27.239,229.548,540.48,7.125,143.69,174.801,77.121,0.13,0.15
2023-09-26 00:00:00+00:00,67.612,47.155,71.726,88.624,19.83,53.888,95.591,21.987,27.377,229.195,543.244,7.805,140.738,174.943,76.984,0.13,0.15
2023-09-27 00:00:00+00:00,67.422,47.309,71.658,87.389,19.842,54.042,95.924,22.024,27.514,229.548,545.732,7.773,139.754,174.896,76.893,0.13,0.15
2023-09-28 00:00:00+00:00,67.375,47.462,71.93,86.719,19.855,54.196,96.304,22.135,27.606,230.254,548.497,7.546,138.769,175.037,76.938,0.13,0.15
2023-09-29 00:00:00+00:00,68.562,47.539,72.167,86.437,19.879,54.119,96.732,22.283,27.652,231.314,551.261,7.32,137.785,175.651,76.984,0.13,0.15
2023-09-30 00:00:00+00:00,69.987,47.462,72.337,86.12,19.904,54.016,97.112,22.43,27.652,232.373,554.302,7.579,136.309,176.454,76.801,0.13,0.15
2023-10-01 00:00:00+00:00,69.94,47.424,72.506,85.732,19.886,53.837,97.255,22.283,27.606,231.314,556.79,7.579,134.833,176.832,76.62,0.13,0.15
2023-10-02 00:00:00+00:00,69.417,47.424,72.642,84.992,19.817,53.837,97.065,22.172,27.56,230.607,558.725,6.737,136.309,176.738,76.078,0.13,0.15
2023-10-03 00:00:00+00:00,68.42,47.386,72.811,84.075,19.786,53.888,96.684,22.246,27.56,230.961,560.384,5.894,137.293,176.407,75.491,0.13,0.15
2023-10-04 00:00:00+00:00,67.612,47.155,72.981,83.475,19.817,53.709,96.304,22.172,27.56,230.607,562.043,6.089,135.325,176.218,75.22,0.13,0.15
2023-10-05 00:00:00+00:00,67.138,47.078,73.252,83.475,19.855,53.684,96.114,22.098,27.652,229.901,563.701,6.639,134.833,176.265,74.858,0.13,0.15
2023-10-06 00:00:00+00:00,66.615,47.155,73.523,83.44,19.879,53.76,95.924,22.098,27.744,229.901,565.636,6.866,133.849,176.407,74.362,0.13,0.15
2023-10-07 00:00:00+00:00,65.523,47.117,73.693,82.982,19.886,53.607,95.733,21.913,27.698,228.842,567.019,7.741,132.864,176.454,74.0,0.13,0.15
2023-10-08 00:00:00+00:00,64.126,47.04,73.761,82.417,19.867,53.223,95.496,21.728,27.652,227.429,567.848,8.064,132.372,176.312,73.774,0.13,0.15
2023-10-09 00:00:00+00:00,63.206,47.078,73.897,81.888,19.842,52.89,95.305,21.507,27.698,226.016,568.954,7.643,132.864,176.029,73.503,0.13,0.15
2023-10-10 00:00:00+00:00,63.758,47.27,74.303,82.312,19.786,53.018,95.4,21.507,28.019,226.016,571.165,7.838,132.372,176.265,73.368,0.13,0.15
2023-10-11 00:00:00+00:00,65.19,47.04,74.71,83.44,19.736,53.453,95.543,21.802,28.431,228.135,573.653,8.0,133.849,176.738,73.458,0.13,0.15
2023-10-12 00:00:00+00:00,66.14,46.387,74.948,84.815,19.506,53.735,95.686,22.135,28.752,230.254,575.865,7.903,131.88,177.021,73.865,0.13,0.15
2023-10-13 00:00:00+00:00,67.233,46.118,75.151,86.896,18.705,54.119,95.924,22.504,28.982,232.726,578.353,7.028,132.372,177.021,74.497,0.13,0.15
2023-10-14 00:00:00+00:00,68.373,45.926,75.355,89.258,17.555,54.3,95.971,22.911,29.028,235.552,580.288,6.51,133.356,176.738,74.903,0.13,0.15
2023-10-15 00:00:00+00:00,68.705,45.696,75.457,90.81,16.852,54.144,95.924,22.911,29.028,235.552,581.394,6.898,134.341,176.454,74.903,0.13,0.15
2023-10-16 00:00:00+00:00,68.04,45.658,75.524,91.515,16.715,53.965,95.828,22.689,29.028,234.139,582.223,7.028,136.309,176.312,74.858,0.13,0.15
2023-10-17 00:00:00+00:00,67.09,45.734,75.626,91.551,16.914,53.735,95.876,22.504,29.028,232.726,583.052,6.704,136.309,176.171,74.723,0.13,0.15
2023-10-18 00:00:00+00:00,66.282,45.696,75.66,91.374,17.039,53.479,96.161,22.43,29.028,232.373,583.605,5.862,133.849,175.887,74.542,0.13,0.15
2023-10-19 00:00:00+00:00,65.428,45.619,75.66,91.833,16.778,53.146,96.494,22.43,28.936,232.373,583.882,5.894,129.912,175.462,74.271,0.13,0.15
2023-10-20 00:00:00+00:00,64.31,45.658,75.66,92.185,16.616,52.813,96.78,22.135,28.844,230.254,584.158,6.121,127.451,175.037,73.865,0.13,0.15
2023-10-21 00:00:00+00:00,63.114,45.734,75.694,91.692,16.846,52.66,97.065,21.802,28.752,228.135,584.711,6.542,129.42,174.659,73.278,0.13,0.15
2023-10-22 00:00:00+00:00,61.78,45.773,75.694,90.845,17.225,52.404,97.35,21.507,28.661,226.016,585.264,6.186,131.388,174.282,72.736,0.13,0.15
